iso,dvr_4wk_td_per,dvr_4wk_td,date
ARG,0.28,124525.0,2022-05-27
ARG,0.31,138260.0,2022-06-03
ARG,0.3,135859.0,2022-06-06
ARG,0.3,133629.0,2022-06-13
ARG,0.28,127739.0,2022-06-20
ARG,0.24,110648.0,2022-06-27
ARG,0.21,97121.0,2022-07-04
ARG,0.19,85435.0,2022-07-11
ARG,0.16,74038.0,2022-07-18
ARG,0.15,68861.0,2022-07-25
ARG,0.14,61997.0,2022-08-01
ARG,0.12,54127.0,2022-08-08
ARG,0.11,47576.0,2022-08-15
ARG,0.09,42281.0,2022-08-22
ARG,0.08,37408.0,2022-08-29
ARG,0.07,32411.0,2022-09-05
ARG,0.06,28705.0,2022-09-12
ARG,0.06,25761.0,2022-09-19
ARG,0.05,22521.0,2022-09-26
ARG,0.04,20072.0,2022-10-03
ARM,0.01,282.0,2021-03-31
ARM,0.01,371.0,2021-04-05
ARM,0.01,389.0,2021-04-12
ARM,0.01,394.0,2021-04-19
ARM,0.01,397.0,2021-04-26
ARM,0.01,406.0,2021-05-03
ARM,0.01,406.0,2021-05-10
ARM,0.02,452.0,2021-05-18
ARM,0.02,587.0,2021-05-24
ARM,0.04,1075.0,2021-06-06
ARM,0.04,1060.0,2021-06-07
ARM,0.05,1348.0,2021-06-20
ARM,0.05,1365.0,2021-06-21
ARM,0.06,1630.0,2021-07-02
ARM,0.08,2283.0,2021-07-10
ARM,0.08,2479.0,2021-07-12
ARM,0.1,2819.0,2021-07-25
ARM,0.1,2820.0,2021-07-26
ARM,0.1,2844.0,2021-08-02
ARM,0.1,2975.0,2021-08-09
ARM,0.1,3072.0,2021-08-16
ARM,0.12,3410.0,2021-08-27
ARM,0.13,3706.0,2021-09-02
ARM,0.14,4007.0,2021-09-08
ARM,0.19,5520.0,2021-09-19
ARM,0.22,6475.0,2021-09-26
ARM,0.25,7294.0,2021-10-02
ARM,0.25,7439.0,2021-10-04
ARM,0.27,7897.0,2021-10-15
ARM,0.31,9146.0,2021-10-24
ARM,0.39,11442.0,2021-10-31
ARM,0.46,13609.0,2021-11-07
ARM,0.49,14381.0,2021-11-14
ARM,0.51,15017.0,2021-11-21
ARM,0.5,14935.0,2021-11-22
ARM,0.54,15883.0,2021-12-05
ARM,0.53,15851.0,2021-12-06
ARM,0.52,15555.0,2021-12-13
ARM,0.5,14846.0,2021-12-20
ARM,0.46,13714.0,2021-12-27
ARM,0.35,10370.0,2022-01-03
ARM,0.3,9010.0,2022-01-10
ARM,0.26,7794.0,2022-01-17
ARM,0.27,7939.0,2022-01-29
ARM,0.27,8046.0,2022-01-31
ARM,0.26,7710.0,2022-02-07
ARM,0.24,7061.0,2022-02-14
ARM,0.21,6104.0,2022-02-21
ARM,0.17,5185.0,2022-02-28
ARM,0.15,4529.0,2022-03-07
ARM,0.14,4104.0,2022-03-14
ARM,0.12,3477.0,2022-03-21
ARM,0.1,2895.0,2022-03-28
ARM,0.09,2621.0,2022-04-04
ARM,0.07,1948.0,2022-04-11
ARM,0.05,1417.0,2022-04-18
ARM,0.03,793.0,2022-04-25
ARM,0.01,241.0,2022-05-02
ASM,0.47,257.0,2021-01-03
ASM,0.48,263.0,2021-01-09
ASM,0.48,264.0,2021-01-11
ASM,0.5,276.0,2021-01-18
ASM,0.5,276.0,2021-01-25
ASM,0.5,276.0,2021-02-01
ASM,0.5,276.0,2021-02-08
ASM,0.5,276.0,2021-02-15
ASM,0.5,276.0,2021-02-22
ASM,0.5,276.0,2021-03-01
ASM,0.5,276.0,2021-03-08
ASM,0.5,276.0,2021-03-15
ASM,0.5,276.0,2021-03-22
ASM,0.5,276.0,2021-03-29
ASM,0.5,276.0,2021-04-05
ASM,0.5,276.0,2021-04-12
ASM,0.5,276.0,2021-04-19
ASM,0.52,288.0,2021-05-02
ASM,0.58,318.0,2021-05-07
ASM,0.55,301.0,2021-05-10
ASM,0.49,270.0,2021-05-17
ASM,0.44,245.0,2021-05-24
ASM,0.34,185.0,2021-05-31
ASM,0.22,124.0,2021-06-07
ASM,0.2,113.0,2021-06-14
ASM,0.23,125.0,2021-06-27
ASM,0.25,136.0,2021-07-04
ASM,0.27,146.0,2021-07-10
ASM,0.29,157.0,2021-07-18
ASM,0.3,164.0,2021-07-24
ASM,0.33,182.0,2021-07-30
ASM,0.34,185.0,2021-08-04
ASM,0.32,177.0,2021-08-09
ASM,0.29,161.0,2021-08-16
ASM,0.26,145.0,2021-08-23
ASM,0.25,137.0,2021-08-30
ASM,0.27,148.0,2021-09-12
ASM,0.3,163.0,2021-09-19
ASM,0.33,181.0,2021-09-26
ASM,0.36,198.0,2021-10-03
ASM,0.36,200.0,2021-10-04
ASM,0.34,187.0,2021-10-11
ASM,0.31,171.0,2021-10-18
ASM,0.28,154.0,2021-10-25
ASM,0.21,117.0,2021-11-01
ASM,0.18,98.0,2021-11-08
ASM,0.15,82.0,2021-11-15
ASM,0.11,59.0,2021-11-26
ASM,0.26,143.0,2021-12-05
ASM,0.36,198.0,2021-12-12
ASM,0.42,230.0,2021-12-18
ASM,0.45,248.0,2021-12-22
ASM,0.46,251.0,2021-12-27
ASM,0.42,231.0,2022-01-09
ASM,0.52,288.0,2022-01-13
ASM,0.52,288.0,2022-01-17
ASM,0.52,288.0,2022-01-24
ASM,0.51,284.0,2022-01-31
ASM,0.32,179.0,2022-02-07
ASM,0.24,130.0,2022-02-19
ASM,0.29,160.0,2022-02-27
ASM,0.44,244.0,2022-03-06
ASM,0.66,366.0,2022-03-13
ASM,0.79,434.0,2022-03-20
ASM,0.8,439.0,2022-03-24
ASM,0.81,445.0,2022-03-29
ASM,0.7,388.0,2022-04-04
ASM,0.54,298.0,2022-04-11
ASM,0.45,247.0,2022-04-18
ASM,0.39,216.0,2022-04-25
ASM,0.32,175.0,2022-05-02
ASM,0.26,143.0,2022-05-09
ASM,0.2,108.0,2022-05-16
ASM,0.15,81.0,2022-05-23
ASM,0.11,63.0,2022-05-30
ASM,0.08,46.0,2022-06-06
ASM,0.07,39.0,2022-06-13
ASM,0.05,30.0,2022-06-20
ASM,0.04,24.0,2022-06-27
ASM,0.04,21.0,2022-07-04
ASM,0.04,20.0,2022-07-14
ASM,0.05,25.0,2022-07-20
ASM,0.05,28.0,2022-07-25
ASM,0.06,31.0,2022-08-06
ASM,0.06,31.0,2022-08-08
ASM,0.06,33.0,2022-08-15
ASM,0.06,33.0,2022-08-22
ASM,0.05,26.0,2022-08-29
ASM,0.03,18.0,2022-09-05
ASM,0.02,9.0,2022-09-12
ASM,0.06,35.0,2023-03-19
ASM,0.17,95.0,2023-03-26
ASM,0.22,121.0,2023-03-29
ATG,0.63,619.0,2021-03-07
ATG,1.25,1225.0,2021-03-14
ATG,1.32,1289.0,2021-03-19
ATG,1.17,1143.0,2021-03-22
ATG,0.96,936.0,2021-03-29
ATG,0.74,729.0,2021-04-05
ATG,0.32,315.0,2021-04-12
ATG,0.15,143.0,2021-04-23
ATG,0.14,142.0,2021-04-26
ATG,0.15,144.0,2021-05-09
ATG,0.19,188.0,2021-05-16
ATG,0.32,317.0,2021-05-23
ATG,0.58,566.0,2021-05-30
ATG,0.81,795.0,2021-06-06
ATG,0.93,910.0,2021-06-11
ATG,0.89,874.0,2021-06-14
ATG,0.76,742.0,2021-06-21
ATG,0.55,543.0,2021-06-28
ATG,0.36,350.0,2021-07-05
ATG,0.23,230.0,2021-07-12
ATG,0.19,188.0,2021-07-19
ATG,0.21,201.0,2021-07-30
ATG,0.19,183.0,2021-08-02
ATG,0.17,162.0,2021-08-09
ATG,0.18,173.0,2021-08-19
ATG,0.16,154.0,2021-08-23
ATG,0.23,224.0,2021-09-05
ATG,0.32,314.0,2021-09-12
ATG,0.4,391.0,2021-09-19
ATG,0.56,544.0,2021-09-26
ATG,0.7,687.0,2021-10-01
ATG,0.7,688.0,2021-10-04
ATG,0.69,678.0,2021-10-11
ATG,0.66,648.0,2021-10-18
ATG,0.55,538.0,2021-10-25
ATG,0.4,389.0,2021-11-01
ATG,0.41,398.0,2021-11-11
ATG,0.42,408.0,2021-11-21
ATG,0.43,418.0,2021-11-26
ATG,0.4,390.0,2021-11-29
ATG,0.35,344.0,2021-12-06
ATG,0.23,228.0,2021-12-13
ATG,0.14,137.0,2021-12-20
ATG,0.12,117.0,2021-12-27
ATG,0.09,86.0,2022-01-03
ATG,0.09,84.0,2022-01-10
ATG,0.09,84.0,2022-01-17
ATG,0.09,84.0,2022-01-24
ATG,0.09,85.0,2022-01-31
ATG,0.08,77.0,2022-02-07
ATG,0.06,60.0,2022-02-14
ATG,0.05,47.0,2022-02-21
ATG,0.05,44.0,2022-03-01
ATG,0.04,40.0,2022-03-07
ATG,0.03,33.0,2022-03-14
ATG,0.13,123.0,2022-03-27
ATG,0.38,372.0,2022-04-01
ATG,0.38,373.0,2022-04-04
ATG,0.38,369.0,2022-04-11
ATG,0.37,363.0,2022-04-18
ATG,0.22,211.0,2022-04-25
ATG,0.01,5.0,2022-06-04
ATG,0.01,8.0,2022-06-06
ATG,0.01,11.0,2022-06-13
ATG,0.01,9.0,2022-06-20
ATG,0.01,9.0,2022-06-27
ATG,0.01,8.0,2022-07-04
ATG,0.01,8.0,2022-07-11
ATG,0.01,8.0,2022-07-18
ATG,0.01,8.0,2022-07-25
ATG,0.01,5.0,2022-08-29
ATG,0.01,12.0,2022-09-05
ATG,0.01,12.0,2022-09-12
ATG,0.01,12.0,2022-09-19
ATG,0.01,7.0,2022-09-26
AUS,0.03,6525.0,2021-02-26
AUS,0.03,6960.0,2021-03-01
AUS,0.03,7341.0,2021-03-08
AUS,0.04,9171.0,2021-03-21
AUS,0.07,16728.0,2021-03-28
AUS,0.1,24806.0,2021-04-03
AUS,0.15,37995.0,2021-04-11
AUS,0.18,44751.0,2021-04-17
AUS,0.2,50193.0,2021-04-21
AUS,0.21,52339.0,2021-04-26
AUS,0.21,53245.0,2021-05-03
AUS,0.23,57464.0,2021-05-16
AUS,0.24,60395.0,2021-05-21
AUS,0.24,60817.0,2021-05-24
AUS,0.24,60245.0,2021-05-31
AUS,0.37,94081.0,2021-06-12
AUS,0.41,104568.0,2021-06-20
AUS,0.47,119906.0,2021-06-27
AUS,0.58,147200.0,2021-07-04
AUS,0.52,131588.0,2021-07-09
AUS,0.53,134869.0,2021-07-17
AUS,0.58,146769.0,2021-07-25
AUS,0.6,152264.0,2021-07-31
AUS,0.64,164260.0,2021-08-08
AUS,0.75,190146.0,2021-08-15
AUS,0.88,224430.0,2021-08-22
AUS,0.98,248885.0,2021-08-27
AUS,1.0,253888.0,2021-09-02
AUS,1.02,258861.0,2021-09-09
AUS,1.01,257925.0,2021-09-13
AUS,1.01,257133.0,2021-09-26
AUS,1.06,269594.0,2021-10-02
AUS,1.1,279474.0,2021-10-08
AUS,1.1,280540.0,2021-10-11
AUS,1.08,275781.0,2021-10-18
AUS,1.03,263340.0,2021-10-25
AUS,0.95,241477.0,2021-11-01
AUS,0.81,205884.0,2021-11-08
AUS,0.68,174178.0,2021-11-15
AUS,0.56,142106.0,2021-11-22
AUS,0.46,117711.0,2021-11-29
AUS,0.41,103887.0,2021-12-06
AUS,0.39,98958.0,2021-12-18
AUS,0.43,109546.0,2021-12-26
AUS,0.43,109579.0,2021-12-27
AUS,0.57,145726.0,2022-01-09
AUS,0.66,169273.0,2022-01-16
AUS,0.82,208364.0,2022-01-23
AUS,0.96,245612.0,2022-01-30
AUS,0.97,246198.0,2022-02-01
AUS,0.95,242825.0,2022-02-07
AUS,0.86,219667.0,2022-02-14
AUS,0.72,182812.0,2022-02-21
AUS,0.6,151876.0,2022-02-28
AUS,0.47,120683.0,2022-03-07
AUS,0.38,97640.0,2022-03-14
AUS,0.34,86117.0,2022-03-21
AUS,0.3,76860.0,2022-03-28
AUS,0.27,69975.0,2022-04-04
AUS,0.24,60668.0,2022-04-11
AUS,0.2,49745.0,2022-04-18
AUS,0.17,43643.0,2022-04-25
AUS,0.17,42309.0,2022-05-05
AUS,0.18,44793.0,2022-05-11
AUS,0.19,47177.0,2022-05-21
AUS,0.19,47494.0,2022-05-23
AUS,0.19,48619.0,2022-05-30
AUS,0.18,47096.0,2022-06-06
AUS,0.17,44323.0,2022-06-13
AUS,0.16,41021.0,2022-06-20
AUS,0.14,36816.0,2022-06-27
AUS,0.13,33334.0,2022-07-04
AUS,0.18,44777.0,2022-07-16
AUS,0.19,49206.0,2022-07-18
AUS,0.25,64239.0,2022-07-26
AUS,0.23,57588.0,2022-08-01
AUS,0.19,47472.0,2022-08-08
AUS,0.22,56175.0,2022-08-17
AUS,0.17,44149.0,2022-08-22
AUS,0.16,40877.0,2022-08-31
AUS,0.18,44896.0,2022-09-09
AUS,0.14,35155.0,2022-09-12
AUS,0.07,16641.0,2022-09-21
AUS,0.06,15335.0,2022-09-26
AUS,0.05,11794.0,2022-10-03
AUS,0.05,11530.0,2022-10-11
AUS,0.05,12686.0,2022-10-17
AUS,0.06,14034.0,2022-10-24
AUS,0.06,14419.0,2022-10-31
AUS,0.06,14254.0,2022-11-07
AUS,0.05,14023.0,2022-11-14
AUS,0.05,13767.0,2022-11-21
AUS,0.05,12707.0,2022-11-28
AUS,0.05,11495.0,2022-12-05
AUS,0.04,10349.0,2022-12-12
AUS,0.04,9228.0,2022-12-19
AUS,0.03,7975.0,2022-12-26
AUS,0.03,6666.0,2023-01-02
AUS,0.02,5492.0,2023-01-09
AUS,0.02,4372.0,2023-01-16
AUS,0.02,4186.0,2023-01-23
AUS,0.02,4375.0,2023-01-30
AUS,0.02,4429.0,2023-02-06
AUS,0.03,6545.0,2023-02-17
AUS,0.04,8972.0,2023-02-24
AUS,0.05,11734.0,2023-03-01
AUS,0.07,16729.0,2023-03-11
AUS,0.08,19470.0,2023-03-19
AUS,0.08,19904.0,2023-03-20
AUT,0.09,7883.0,2021-01-02
AUT,0.11,9459.0,2021-01-08
AUT,0.11,9702.0,2021-01-11
AUT,0.11,9985.0,2021-01-18
AUT,0.12,10510.0,2021-01-27
AUT,0.12,10510.0,2021-02-01
AUT,0.12,10510.0,2021-02-08
AUT,0.14,12047.0,2021-02-20
AUT,0.18,15783.0,2021-02-27
AUT,0.24,20948.0,2021-03-07
AUT,0.27,23765.0,2021-03-14
AUT,0.27,24070.0,2021-03-15
AUT,0.28,24566.0,2021-03-26
AUT,0.3,26472.0,2021-04-03
AUT,0.39,34862.0,2021-04-11
AUT,0.48,43026.0,2021-04-18
AUT,0.54,47725.0,2021-04-25
AUT,0.59,52076.0,2021-05-02
AUT,0.61,54095.0,2021-05-08
AUT,0.64,56704.0,2021-05-16
AUT,0.72,63938.0,2021-05-23
AUT,0.77,68110.0,2021-05-29
AUT,0.83,73579.0,2021-06-05
AUT,0.92,81586.0,2021-06-12
AUT,0.94,83438.0,2021-06-18
AUT,0.95,84121.0,2021-06-22
AUT,1.01,90057.0,2021-07-04
AUT,1.0,88771.0,2021-07-05
AUT,0.88,78503.0,2021-07-12
AUT,0.82,72670.0,2021-07-19
AUT,0.67,59606.0,2021-07-26
AUT,0.5,44211.0,2021-08-02
AUT,0.44,39263.0,2021-08-09
AUT,0.33,29399.0,2021-08-16
AUT,0.31,27270.0,2021-08-23
AUT,0.23,20597.0,2021-08-30
AUT,0.17,15488.0,2021-09-06
AUT,0.28,25135.0,2021-09-19
AUT,0.28,25067.0,2021-09-20
AUT,0.28,24691.0,2021-09-27
AUT,0.28,24817.0,2021-10-04
AUT,0.25,22415.0,2021-10-11
AUT,0.12,10538.0,2021-10-18
AUT,0.12,10666.0,2021-10-25
AUT,0.13,11213.0,2021-11-03
AUT,0.18,15948.0,2021-11-14
AUT,0.75,66653.0,2021-11-21
AUT,1.03,92041.0,2021-11-28
AUT,1.3,115400.0,2021-12-05
AUT,1.49,133023.0,2021-12-12
AUT,1.45,128844.0,2021-12-13
AUT,1.14,101469.0,2021-12-20
AUT,0.95,84854.0,2021-12-27
AUT,0.74,66035.0,2022-01-03
AUT,0.59,52234.0,2022-01-10
AUT,0.45,40149.0,2022-01-17
AUT,0.43,38484.0,2022-01-24
AUT,0.42,37557.0,2022-01-31
AUT,0.38,33942.0,2022-02-07
AUT,0.31,27241.0,2022-02-14
AUT,0.22,19536.0,2022-02-21
AUT,0.16,13941.0,2022-02-28
AUT,0.1,8560.0,2022-03-07
AUT,0.07,5928.0,2022-03-14
AUT,0.05,4666.0,2022-03-21
AUT,0.09,7687.0,2022-04-02
AUT,0.1,8495.0,2022-04-05
AUT,0.1,8970.0,2022-04-11
AUT,0.1,8767.0,2022-04-18
AUT,0.09,7983.0,2022-04-25
AUT,0.04,3769.0,2022-05-02
AUT,0.04,3130.0,2022-05-11
AUT,0.04,3238.0,2022-05-16
AUT,0.04,3209.0,2022-05-23
AUT,0.03,2909.0,2022-05-30
AUT,0.03,2625.0,2022-06-06
AUT,0.03,2247.0,2022-06-13
AUT,0.02,1987.0,2022-06-20
AUT,0.07,6181.0,2022-07-03
AUT,0.12,10526.0,2022-07-10
AUT,0.14,12220.0,2022-07-17
AUT,0.16,13857.0,2022-07-24
AUT,0.15,13478.0,2022-07-25
AUT,0.12,10827.0,2022-08-01
AUT,0.1,8460.0,2022-08-08
AUT,0.09,7798.0,2022-08-15
AUT,0.08,7188.0,2022-08-22
AUT,0.08,6894.0,2022-08-29
AUT,0.08,6731.0,2022-09-05
AUT,0.09,7612.0,2022-09-15
AUT,0.1,8514.0,2022-09-25
AUT,0.1,8605.0,2022-09-26
AUT,0.13,11174.0,2022-10-09
AUT,0.15,12908.0,2022-10-15
AUT,0.16,13879.0,2022-10-23
AUT,0.16,13976.0,2022-10-24
AUT,0.16,14425.0,2022-10-31
AUT,0.15,13471.0,2022-11-07
AUT,0.14,12600.0,2022-11-14
AUT,0.14,12224.0,2022-11-21
AUT,0.13,11754.0,2022-11-28
AUT,0.12,10715.0,2022-12-05
AUT,0.11,9551.0,2022-12-12
AUT,0.09,7639.0,2022-12-19
AUT,0.07,5822.0,2022-12-26
AUT,0.05,4572.0,2023-01-02
AUT,0.04,3452.0,2023-01-09
AUT,0.03,3105.0,2023-01-16
AUT,0.03,2725.0,2023-01-23
AUT,0.02,2139.0,2023-01-30
AUT,0.02,1581.0,2023-02-06
AUT,0.01,1184.0,2023-02-13
AUT,0.01,821.0,2023-02-20
AUT,0.01,663.0,2023-02-27
AUT,0.01,528.0,2023-03-06
AUT,0.01,528.0,2023-03-13
AUT,0.01,518.0,2023-03-20
AUT,0.01,445.0,2023-03-27
AZE,0.03,2549.0,2021-01-22
AZE,0.03,3186.0,2021-01-25
AZE,0.04,3550.0,2021-02-02
AZE,0.04,3612.0,2021-02-08
AZE,0.04,3614.0,2021-02-15
AZE,0.04,3573.0,2021-02-22
AZE,0.03,3366.0,2021-03-01
AZE,0.03,2743.0,2021-03-08
AZE,0.02,2084.0,2021-03-15
AZE,0.02,1593.0,2021-03-22
AZE,0.01,1130.0,2021-03-29
AZE,0.19,19187.0,2021-04-11
AZE,0.41,41954.0,2021-04-18
AZE,0.43,43139.0,2021-04-24
AZE,0.44,44127.0,2021-04-29
AZE,0.43,43408.0,2021-05-03
AZE,0.32,32816.0,2021-05-10
AZE,0.23,22907.0,2021-05-23
AZE,0.29,29344.0,2021-05-30
AZE,0.3,30097.0,2021-06-03
AZE,0.34,34263.0,2021-06-12
AZE,0.36,36081.0,2021-06-17
AZE,0.39,39125.0,2021-06-27
AZE,0.44,44513.0,2021-07-04
AZE,0.47,47162.0,2021-07-10
AZE,0.47,47303.0,2021-07-12
AZE,0.45,45203.0,2021-07-19
AZE,0.44,44155.0,2021-07-30
AZE,0.46,46337.0,2021-08-07
AZE,0.51,51934.0,2021-08-15
AZE,0.56,56479.0,2021-08-21
AZE,0.59,59341.0,2021-08-29
AZE,0.64,64913.0,2021-09-05
AZE,0.64,64908.0,2021-09-06
AZE,0.64,64822.0,2021-09-13
AZE,0.62,62844.0,2021-09-20
AZE,0.51,51425.0,2021-09-27
AZE,0.4,40999.0,2021-10-04
AZE,0.36,36073.0,2021-10-11
AZE,0.29,29191.0,2021-10-18
AZE,0.27,26956.0,2021-10-25
AZE,0.24,24250.0,2021-11-01
AZE,0.19,19219.0,2021-11-08
AZE,0.17,17169.0,2021-11-15
AZE,0.15,14775.0,2021-11-22
AZE,0.12,12438.0,2021-11-29
AZE,0.47,47707.0,2021-12-12
AZE,0.5,50531.0,2021-12-18
AZE,0.53,53587.0,2021-12-25
AZE,0.55,55400.0,2022-01-01
AZE,0.5,50857.0,2022-01-03
AZE,0.22,22127.0,2022-01-10
AZE,0.21,21571.0,2022-01-17
AZE,0.24,23873.0,2022-01-30
AZE,0.26,26163.0,2022-02-06
AZE,0.32,32653.0,2022-02-13
AZE,0.39,39144.0,2022-02-20
AZE,0.39,39162.0,2022-02-21
AZE,0.38,38851.0,2022-02-28
AZE,0.35,35304.0,2022-03-07
AZE,0.27,27797.0,2022-03-14
AZE,0.19,18884.0,2022-03-21
AZE,0.15,14856.0,2022-03-28
AZE,0.13,12743.0,2022-04-04
AZE,0.1,10080.0,2022-04-11
AZE,0.09,9137.0,2022-04-18
AZE,0.07,7579.0,2022-04-25
AZE,0.05,5389.0,2022-05-02
AZE,0.04,4110.0,2022-05-09
AZE,0.03,3258.0,2022-05-16
AZE,0.03,2831.0,2022-05-23
AZE,0.03,2557.0,2022-05-30
AZE,0.02,1950.0,2022-06-06
AZE,0.02,1576.0,2022-06-13
AZE,0.01,1248.0,2022-06-20
AZE,0.01,1119.0,2022-06-27
AZE,0.01,1377.0,2022-07-04
AZE,0.01,1409.0,2022-07-11
AZE,0.01,1446.0,2022-07-18
AZE,0.02,1524.0,2022-07-27
AZE,0.02,1561.0,2022-08-01
AZE,0.02,1598.0,2022-08-08
AZE,0.02,1571.0,2022-08-15
AZE,0.02,1529.0,2022-08-22
AZE,0.01,1404.0,2022-08-29
AZE,0.01,1288.0,2022-09-05
AZE,0.01,1226.0,2022-09-12
AZE,0.01,1156.0,2022-09-19
AZE,0.01,1043.0,2022-09-26
AZE,0.01,938.0,2022-10-03
AZE,0.01,844.0,2022-10-10
AZE,0.01,758.0,2022-10-17
AZE,0.01,720.0,2022-10-24
AZE,0.01,664.0,2022-10-31
AZE,0.01,552.0,2022-11-07
BEL,0.09,10090.0,2021-01-01
BEL,0.1,11036.0,2021-01-04
BEL,0.1,11771.0,2021-01-11
BEL,0.11,12108.0,2021-01-21
BEL,0.11,12612.0,2021-01-25
BEL,0.11,12612.0,2021-02-01
BEL,0.11,12612.0,2021-02-08
BEL,0.12,13390.0,2021-02-20
BEL,0.14,15936.0,2021-02-28
BEL,0.16,17898.0,2021-03-05
BEL,0.19,21476.0,2021-03-13
BEL,0.21,23906.0,2021-03-19
BEL,0.25,28876.0,2021-03-28
BEL,0.3,34482.0,2021-04-04
BEL,0.41,46678.0,2021-04-11
BEL,0.5,57666.0,2021-04-18
BEL,0.55,62852.0,2021-04-24
BEL,0.6,68791.0,2021-05-02
BEL,0.67,77037.0,2021-05-09
BEL,0.7,81064.0,2021-05-16
BEL,0.8,92663.0,2021-05-23
BEL,0.87,99822.0,2021-05-30
BEL,0.93,107629.0,2021-06-01
BEL,1.08,124402.0,2021-06-13
BEL,1.19,136791.0,2021-06-20
BEL,1.2,137744.0,2021-06-25
BEL,1.22,140001.0,2021-07-03
BEL,1.21,139185.0,2021-07-05
BEL,1.11,128344.0,2021-07-12
BEL,0.99,113765.0,2021-07-19
BEL,0.89,103069.0,2021-07-26
BEL,0.78,90166.0,2021-08-02
BEL,0.67,76914.0,2021-08-09
BEL,0.55,63442.0,2021-08-16
BEL,0.45,51967.0,2021-08-23
BEL,0.29,32849.0,2021-08-30
BEL,0.17,19939.0,2021-09-06
BEL,0.44,50510.0,2021-09-19
BEL,0.44,50485.0,2021-09-20
BEL,0.44,50347.0,2021-09-27
BEL,0.44,50428.0,2021-10-04
BEL,0.39,44735.0,2021-10-11
BEL,0.09,9877.0,2021-10-18
BEL,0.07,8630.0,2021-10-25
BEL,0.07,8086.0,2021-11-01
BEL,0.07,7864.0,2021-11-08
BEL,0.41,47718.0,2021-11-21
BEL,0.55,63078.0,2021-11-28
BEL,0.72,83195.0,2021-12-05
BEL,0.91,104550.0,2021-12-12
BEL,0.89,102288.0,2021-12-13
BEL,0.83,95639.0,2021-12-26
BEL,0.82,94063.0,2021-12-27
BEL,0.81,92915.0,2022-01-09
BEL,0.8,92417.0,2022-01-10
BEL,0.77,89196.0,2022-01-17
BEL,0.76,87687.0,2022-01-24
BEL,0.73,83816.0,2022-01-31
BEL,0.53,61388.0,2022-02-07
BEL,0.39,44819.0,2022-02-14
BEL,0.25,28660.0,2022-02-21
BEL,0.19,21910.0,2022-02-28
BEL,0.14,15676.0,2022-03-07
BEL,0.09,10622.0,2022-03-14
BEL,0.06,6587.0,2022-03-21
BEL,0.16,18167.0,2022-04-03
BEL,0.16,18074.0,2022-04-04
BEL,0.15,17464.0,2022-04-11
BEL,0.15,17134.0,2022-04-18
BEL,0.13,14853.0,2022-04-25
BEL,0.01,1711.0,2022-05-02
BEL,0.01,1599.0,2022-05-09
BEL,0.01,1480.0,2022-05-16
BEL,0.02,1812.0,2022-05-28
BEL,0.02,1895.0,2022-05-30
BEL,0.05,5308.0,2022-06-12
BEL,0.08,8749.0,2022-06-18
BEL,0.09,9808.0,2022-06-26
BEL,0.09,9917.0,2022-06-27
BEL,0.09,10109.0,2022-07-04
BEL,0.06,6815.0,2022-07-11
BEL,0.03,3571.0,2022-07-18
BEL,0.02,2388.0,2022-07-25
BEL,0.02,2073.0,2022-08-01
BEL,0.02,1798.0,2022-08-08
BEL,0.02,1766.0,2022-08-15
BEL,0.02,1754.0,2022-08-22
BEL,0.02,1864.0,2022-08-29
BEL,0.02,2012.0,2022-09-05
BEL,0.02,2394.0,2022-09-12
BEL,0.03,2887.0,2022-09-21
BEL,0.03,3162.0,2022-09-26
BEL,0.39,45208.0,2022-10-09
BEL,0.75,86924.0,2022-10-16
BEL,0.8,92107.0,2022-10-23
BEL,0.84,96550.0,2022-10-29
BEL,0.8,92092.0,2022-10-31
BEL,0.48,55704.0,2022-11-07
BEL,0.21,23821.0,2022-11-14
BEL,0.16,18960.0,2022-11-21
BEL,0.12,14013.0,2022-11-28
BEL,0.07,8551.0,2022-12-05
BEL,0.03,3734.0,2022-12-12
BEL,0.02,2783.0,2022-12-19
BEL,0.02,1918.0,2022-12-26
BEL,0.01,1568.0,2023-01-02
BEL,0.01,1253.0,2023-01-09
BEL,0.01,1146.0,2023-01-16
BEL,0.01,1026.0,2023-01-23
BEL,0.01,821.0,2023-01-30
BEL,0.01,622.0,2023-02-06
BEN,0.01,615.0,2021-06-19
BEN,0.01,742.0,2021-06-21
BEN,0.01,1185.0,2021-06-28
BEN,0.01,757.0,2021-07-05
BEN,0.01,926.0,2021-07-12
BEN,0.01,777.0,2021-07-19
BEN,0.01,643.0,2021-07-30
BEN,0.01,809.0,2021-08-02
BEN,0.01,634.0,2021-08-09
BEN,0.02,1947.0,2021-08-22
BEN,0.02,2230.0,2021-08-23
BEN,0.03,3080.0,2021-09-02
BEN,0.03,3633.0,2021-09-06
BEN,0.03,4180.0,2021-09-13
BEN,0.03,3359.0,2021-09-20
BEN,0.02,2884.0,2021-09-27
BEN,0.02,2350.0,2021-10-04
BEN,0.02,2171.0,2021-10-11
BEN,0.02,1862.0,2021-10-18
BEN,0.02,1834.0,2021-10-25
BEN,0.03,3140.0,2021-11-06
BEN,0.03,3445.0,2021-11-08
BEN,0.05,6663.0,2021-11-21
BEN,0.13,16048.0,2021-11-28
BEN,0.2,23655.0,2021-12-05
BEN,0.32,38505.0,2021-12-12
BEN,0.34,40756.0,2021-12-16
BEN,0.32,39331.0,2021-12-20
BEN,0.29,35238.0,2021-12-27
